Property_ID,Building_ID,Parcel_ID,Floor_No,Unit_No,Area_sq_m,Property_Type,Prototype_3D_ULPIN
PROP-B306-F04-U404,B306,LP306,4,404,42,Residential,IND-AP-VSP-DVD-LP306-B306-F04-404
PROP-B306-F05-U501,B306,LP306,5,501,42,Residential,IND-AP-VSP-DVD-LP306-B306-F05-501
PROP-B306-F05-U502,B306,LP306,5,502,42,Residential,IND-AP-VSP-DVD-LP306-B306-F05-502
PROP-B306-F05-U503,B306,LP306,5,503,42,Residential,IND-AP-VSP-DVD-LP306-B306-F05-503
PROP-B306-F05-U504,B306,LP306,5,504,42,Residential,IND-AP-VSP-DVD-LP306-B306-F05-504
PROP-B307-F01-U101,B307,LP307,1,101,148.2,Residential,IND-AP-VSP-DVD-LP307-B307-F01-101
PROP-B307-F02-U201,B307,LP307,2,201,148.2,Residential,IND-AP-VSP-DVD-LP307-B307-F02-201
PROP-B308-F01-U101,B308,LP308,1,101,120,Shop,IND-AP-VSP-DVD-LP308-B308-F01-101
PROP-B308-F01-U102,B308,LP308,1,102,120,Shop,IND-AP-VSP-DVD-LP308-B308-F01-102
PROP-B308-F01-U103,B308,LP308,1,103,120,Shop,IND-AP-VSP-DVD-LP308-B308-F01-103
PROP-B308-F02-U201,B308,LP308,2,201,120,Office,IND-AP-VSP-DVD-LP308-B308-F02-201
PROP-B308-F02-U202,B308,LP308,2,202,120,Office,IND-AP-VSP-DVD-LP308-B308-F02-202
PROP-B308-F02-U203,B308,LP308,2,203,120,Office,IND-AP-VSP-DVD-LP308-B308-F02-203
PROP-B308-F03-U301,B308,LP308,3,301,120,Office,IND-AP-VSP-DVD-LP308-B308-F03-301
PROP-B308-F03-U302,B308,LP308,3,302,120,Office,IND-AP-VSP-DVD-LP308-B308-F03-302
PROP-B308-F03-U303,B308,LP308,3,303,120,Office,IND-AP-VSP-DVD-LP308-B308-F03-303
PROP-B308-F04-U401,B308,LP308,4,401,120,Office,IND-AP-VSP-DVD-LP308-B308-F04-401
PROP-B308-F04-U402,B308,LP308,4,402,120,Office,IND-AP-VSP-DVD-LP308-B308-F04-402
PROP-B308-F04-U403,B308,LP308,4,403,120,Office,IND-AP-VSP-DVD-LP308-B308-F04-403
PROP-B309-F01-U101,B309,LP309,1,101,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F01-101
PROP-B309-F01-U102,B309,LP309,1,102,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F01-102
PROP-B309-F01-U103,B309,LP309,1,103,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F01-103
PROP-B309-F01-U104,B309,LP309,1,104,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F01-104
PROP-B309-F02-U201,B309,LP309,2,201,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F02-201
PROP-B309-F02-U202,B309,LP309,2,202,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F02-202
PROP-B309-F02-U203,B309,LP309,2,203,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F02-203
PROP-B309-F02-U204,B309,LP309,2,204,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F02-204
PROP-B309-F03-U301,B309,LP309,3,301,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F03-301
PROP-B309-F03-U302,B309,LP309,3,302,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F03-302
PROP-B309-F03-U303,B309,LP309,3,303,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F03-303
PROP-B309-F03-U304,B309,LP309,3,304,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F03-304
PROP-B309-F04-U401,B309,LP309,4,401,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F04-401
PROP-B309-F04-U402,B309,LP309,4,402,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F04-402
PROP-B309-F04-U403,B309,LP309,4,403,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F04-403
PROP-B309-F04-U404,B309,LP309,4,404,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F04-404
PROP-B309-F05-U501,B309,LP309,5,501,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F05-501
PROP-B309-F05-U502,B309,LP309,5,502,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F05-502
PROP-B309-F05-U503,B309,LP309,5,503,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F05-503
PROP-B309-F05-U504,B309,LP309,5,504,58.1,Residential,IND-AP-VSP-DVD-LP309-B309-F05-504
PROP-B310-F01-U101,B310,LP310,1,101,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F01-101
PROP-B310-F01-U102,B310,LP310,1,102,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F01-102
PROP-B310-F01-U103,B310,LP310,1,103,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F01-103
PROP-B310-F01-U104,B310,LP310,1,104,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F01-104
PROP-B310-F02-U201,B310,LP310,2,201,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F02-201
PROP-B310-F02-U202,B310,LP310,2,202,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F02-202
PROP-B310-F02-U203,B310,LP310,2,203,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F02-203
PROP-B310-F02-U204,B310,LP310,2,204,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F02-204
PROP-B310-F03-U301,B310,LP310,3,301,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F03-301
PROP-B310-F03-U302,B310,LP310,3,302,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F03-302
PROP-B310-F03-U303,B310,LP310,3,303,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F03-303
PROP-B310-F03-U304,B310,LP310,3,304,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F03-304
PROP-B310-F04-U401,B310,LP310,4,401,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F04-401
PROP-B310-F04-U402,B310,LP310,4,402,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F04-402
PROP-B310-F04-U403,B310,LP310,4,403,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F04-403
PROP-B310-F04-U404,B310,LP310,4,404,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F04-404
PROP-B310-F05-U501,B310,LP310,5,501,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F05-501
PROP-B310-F05-U502,B310,LP310,5,502,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F05-502
PROP-B310-F05-U503,B310,LP310,5,503,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F05-503
PROP-B310-F05-U504,B310,LP310,5,504,55.6,Residential,IND-AP-VSP-DVD-LP310-B310-F05-504
PROP-B311-F01-U101,B311,LP311,1,101,128.9,Shop,IND-AP-VSP-DVD-LP311-B311-F01-101
PROP-B311-F01-U102,B311,LP311,1,102,128.9,Shop,IND-AP-VSP-DVD-LP311-B311-F01-102
PROP-B311-F01-U103,B311,LP311,1,103,128.9,Shop,IND-AP-VSP-DVD-LP311-B311-F01-103
PROP-B311-F02-U201,B311,LP311,2,201,128.9,Office,IND-AP-VSP-DVD-LP311-B311-F02-201
PROP-B311-F02-U202,B311,LP311,2,202,128.9,Office,IND-AP-VSP-DVD-LP311-B311-F02-202
PROP-B311-F02-U203,B311,LP311,2,203,128.9,Office,IND-AP-VSP-DVD-LP311-B311-F02-203
PROP-B311-F03-U301,B311,LP311,3,301,128.9,Office,IND-AP-VSP-DVD-LP311-B311-F03-301
PROP-B311-F03-U302,B311,LP311,3,302,128.9,Office,IND-AP-VSP-DVD-LP311-B311-F03-302
PROP-B311-F03-U303,B311,LP311,3,303,128.9,Office,IND-AP-VSP-DVD-LP311-B311-F03-303
PROP-B311-F04-U401,B311,LP311,4,401,128.9,Office,IND-AP-VSP-DVD-LP311-B311-F04-401
PROP-B311-F04-U402,B311,LP311,4,402,128.9,Office,IND-AP-VSP-DVD-LP311-B311-F04-402
PROP-B311-F04-U403,B311,LP311,4,403,128.9,Office,IND-AP-VSP-DVD-LP311-B311-F04-403
PROP-B312-F01-U101,B312,LP312,1,101,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F01-101
PROP-B312-F01-U102,B312,LP312,1,102,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F01-102
PROP-B312-F01-U103,B312,LP312,1,103,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F01-103
PROP-B312-F01-U104,B312,LP312,1,104,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F01-104
PROP-B312-F02-U201,B312,LP312,2,201,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F02-201
PROP-B312-F02-U202,B312,LP312,2,202,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F02-202
PROP-B312-F02-U203,B312,LP312,2,203,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F02-203
PROP-B312-F02-U204,B312,LP312,2,204,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F02-204
PROP-B312-F03-U301,B312,LP312,3,301,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F03-301
PROP-B312-F03-U302,B312,LP312,3,302,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F03-302
PROP-B312-F03-U303,B312,LP312,3,303,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F03-303
PROP-B312-F03-U304,B312,LP312,3,304,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F03-304
PROP-B312-F04-U401,B312,LP312,4,401,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F04-401
PROP-B312-F04-U402,B312,LP312,4,402,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F04-402
PROP-B312-F04-U403,B312,LP312,4,403,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F04-403
PROP-B312-F04-U404,B312,LP312,4,404,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F04-404
PROP-B312-F05-U501,B312,LP312,5,501,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F05-501
PROP-B312-F05-U502,B312,LP312,5,502,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F05-502
PROP-B312-F05-U503,B312,LP312,5,503,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F05-503
PROP-B312-F05-U504,B312,LP312,5,504,42.2,Residential,IND-AP-VSP-DVD-LP312-B312-F05-504
PROP-B313-F01-U101,B313,LP313,1,101,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F01-101
PROP-B313-F01-U102,B313,LP313,1,102,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F01-102
PROP-B313-F01-U103,B313,LP313,1,103,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F01-103
PROP-B313-F01-U104,B313,LP313,1,104,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F01-104
PROP-B313-F02-U201,B313,LP313,2,201,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F02-201
PROP-B313-F02-U202,B313,LP313,2,202,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F02-202
PROP-B313-F02-U203,B313,LP313,2,203,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F02-203
PROP-B313-F02-U204,B313,LP313,2,204,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F02-204
PROP-B313-F03-U301,B313,LP313,3,301,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F03-301
PROP-B313-F03-U302,B313,LP313,3,302,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F03-302
PROP-B313-F03-U303,B313,LP313,3,303,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F03-303
PROP-B313-F03-U304,B313,LP313,3,304,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F03-304
PROP-B313-F04-U401,B313,LP313,4,401,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F04-401
PROP-B313-F04-U402,B313,LP313,4,402,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F04-402
PROP-B313-F04-U403,B313,LP313,4,403,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F04-403
PROP-B313-F04-U404,B313,LP313,4,404,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F04-404
PROP-B313-F05-U501,B313,LP313,5,501,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F05-501
PROP-B313-F05-U502,B313,LP313,5,502,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F05-502
PROP-B313-F05-U503,B313,LP313,5,503,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F05-503
PROP-B313-F05-U504,B313,LP313,5,504,42.2,Residential,IND-AP-VSP-DVD-LP313-B313-F05-504
PROP-B314-F01-U101,B314,LP314,1,101,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F01-101
PROP-B314-F01-U102,B314,LP314,1,102,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F01-102
PROP-B314-F01-U103,B314,LP314,1,103,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F01-103
PROP-B314-F01-U104,B314,LP314,1,104,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F01-104
PROP-B314-F02-U201,B314,LP314,2,201,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F02-201
PROP-B314-F02-U202,B314,LP314,2,202,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F02-202
PROP-B314-F02-U203,B314,LP314,2,203,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F02-203
PROP-B314-F02-U204,B314,LP314,2,204,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F02-204
PROP-B314-F03-U301,B314,LP314,3,301,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F03-301
PROP-B314-F03-U302,B314,LP314,3,302,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F03-302
PROP-B314-F03-U303,B314,LP314,3,303,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F03-303
PROP-B314-F03-U304,B314,LP314,3,304,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F03-304
PROP-B314-F04-U401,B314,LP314,4,401,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F04-401
PROP-B314-F04-U402,B314,LP314,4,402,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F04-402
PROP-B314-F04-U403,B314,LP314,4,403,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F04-403
PROP-B314-F04-U404,B314,LP314,4,404,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F04-404
PROP-B314-F05-U501,B314,LP314,5,501,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F05-501
PROP-B314-F05-U502,B314,LP314,5,502,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F05-502
PROP-B314-F05-U503,B314,LP314,5,503,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F05-503
PROP-B314-F05-U504,B314,LP314,5,504,75.2,Residential,IND-AP-VSP-DVD-LP314-B314-F05-504
PROP-B315-F01-U101,B315,LP315,1,101,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F01-101
PROP-B315-F01-U102,B315,LP315,1,102,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F01-102
PROP-B315-F01-U103,B315,LP315,1,103,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F01-103
PROP-B315-F01-U104,B315,LP315,1,104,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F01-104
PROP-B315-F02-U201,B315,LP315,2,201,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F02-201
PROP-B315-F02-U202,B315,LP315,2,202,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F02-202
PROP-B315-F02-U203,B315,LP315,2,203,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F02-203
PROP-B315-F02-U204,B315,LP315,2,204,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F02-204
PROP-B315-F03-U301,B315,LP315,3,301,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F03-301
PROP-B315-F03-U302,B315,LP315,3,302,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F03-302
PROP-B315-F03-U303,B315,LP315,3,303,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F03-303
PROP-B315-F03-U304,B315,LP315,3,304,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F03-304
PROP-B315-F04-U401,B315,LP315,4,401,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F04-401
PROP-B315-F04-U402,B315,LP315,4,402,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F04-402
PROP-B315-F04-U403,B315,LP315,4,403,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F04-403
PROP-B315-F04-U404,B315,LP315,4,404,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F04-404
PROP-B315-F05-U501,B315,LP315,5,501,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F05-501
PROP-B315-F05-U502,B315,LP315,5,502,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F05-502
PROP-B315-F05-U503,B315,LP315,5,503,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F05-503
PROP-B315-F05-U504,B315,LP315,5,504,80.2,Residential,IND-AP-VSP-DVD-LP315-B315-F05-504
PROP-B316-F01-U101,B316,LP316,1,101,352.6,Shop,IND-AP-VSP-DVD-LP316-B316-F01-101
PROP-B316-F01-U102,B316,LP316,1,102,352.6,Shop,IND-AP-VSP-DVD-LP316-B316-F01-102
PROP-B316-F01-U103,B316,LP316,1,103,352.6,Shop,IND-AP-VSP-DVD-LP316-B316-F01-103
PROP-B316-F02-U201,B316,LP316,2,201,352.6,Office,IND-AP-VSP-DVD-LP316-B316-F02-201
PROP-B316-F02-U202,B316,LP316,2,202,352.6,Office,IND-AP-VSP-DVD-LP316-B316-F02-202
PROP-B316-F02-U203,B316,LP316,2,203,352.6,Office,IND-AP-VSP-DVD-LP316-B316-F02-203
PROP-B316-F03-U301,B316,LP316,3,301,352.6,Office,IND-AP-VSP-DVD-LP316-B316-F03-301
PROP-B316-F03-U302,B316,LP316,3,302,352.6,Office,IND-AP-VSP-DVD-LP316-B316-F03-302
PROP-B316-F03-U303,B316,LP316,3,303,352.6,Office,IND-AP-VSP-DVD-LP316-B316-F03-303
PROP-B316-F04-U401,B316,LP316,4,401,352.6,Office,IND-AP-VSP-DVD-LP316-B316-F04-401
PROP-B316-F04-U402,B316,LP316,4,402,352.6,Office,IND-AP-VSP-DVD-LP316-B316-F04-402
PROP-B316-F04-U403,B316,LP316,4,403,352.6,Office,IND-AP-VSP-DVD-LP316-B316-F04-403
PROP-B317-F01-U101,B317,LP317,1,101,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F01-101
PROP-B317-F01-U102,B317,LP317,1,102,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F01-102
PROP-B317-F01-U103,B317,LP317,1,103,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F01-103
PROP-B317-F01-U104,B317,LP317,1,104,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F01-104
PROP-B317-F02-U201,B317,LP317,2,201,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F02-201
PROP-B317-F02-U202,B317,LP317,2,202,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F02-202
PROP-B317-F02-U203,B317,LP317,2,203,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F02-203
PROP-B317-F02-U204,B317,LP317,2,204,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F02-204
PROP-B317-F03-U301,B317,LP317,3,301,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F03-301
PROP-B317-F03-U302,B317,LP317,3,302,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F03-302
PROP-B317-F03-U303,B317,LP317,3,303,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F03-303
PROP-B317-F03-U304,B317,LP317,3,304,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F03-304
PROP-B317-F04-U401,B317,LP317,4,401,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F04-401
PROP-B317-F04-U402,B317,LP317,4,402,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F04-402
PROP-B317-F04-U403,B317,LP317,4,403,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F04-403
PROP-B317-F04-U404,B317,LP317,4,404,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F04-404
PROP-B317-F05-U501,B317,LP317,5,501,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F05-501
PROP-B317-F05-U502,B317,LP317,5,502,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F05-502
PROP-B317-F05-U503,B317,LP317,5,503,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F05-503
PROP-B317-F05-U504,B317,LP317,5,504,75.9,Residential,IND-AP-VSP-DVD-LP317-B317-F05-504
PROP-B318-F01-U101,B318,LP318,1,101,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F01-101
PROP-B318-F01-U102,B318,LP318,1,102,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F01-102
PROP-B318-F01-U103,B318,LP318,1,103,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F01-103
PROP-B318-F01-U104,B318,LP318,1,104,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F01-104
PROP-B318-F02-U201,B318,LP318,2,201,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F02-201
PROP-B318-F02-U202,B318,LP318,2,202,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F02-202
PROP-B318-F02-U203,B318,LP318,2,203,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F02-203
PROP-B318-F02-U204,B318,LP318,2,204,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F02-204
PROP-B318-F03-U301,B318,LP318,3,301,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F03-301
PROP-B318-F03-U302,B318,LP318,3,302,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F03-302
PROP-B318-F03-U303,B318,LP318,3,303,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F03-303
PROP-B318-F03-U304,B318,LP318,3,304,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F03-304
PROP-B318-F04-U401,B318,LP318,4,401,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F04-401
PROP-B318-F04-U402,B318,LP318,4,402,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F04-402
PROP-B318-F04-U403,B318,LP318,4,403,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F04-403
PROP-B318-F04-U404,B318,LP318,4,404,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F04-404
PROP-B318-F05-U501,B318,LP318,5,501,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F05-501
PROP-B318-F05-U502,B318,LP318,5,502,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F05-502
PROP-B318-F05-U503,B318,LP318,5,503,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F05-503
PROP-B318-F05-U504,B318,LP318,5,504,43.7,Residential,IND-AP-VSP-DVD-LP318-B318-F05-504
PROP-B319-F01-U101,B319,LP319,1,101,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F01-101
PROP-B319-F01-U102,B319,LP319,1,102,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F01-102
PROP-B319-F01-U103,B319,LP319,1,103,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F01-103
PROP-B319-F01-U104,B319,LP319,1,104,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F01-104
PROP-B319-F02-U201,B319,LP319,2,201,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F02-201
PROP-B319-F02-U202,B319,LP319,2,202,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F02-202
PROP-B319-F02-U203,B319,LP319,2,203,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F02-203
PROP-B319-F02-U204,B319,LP319,2,204,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F02-204
PROP-B319-F03-U301,B319,LP319,3,301,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F03-301
PROP-B319-F03-U302,B319,LP319,3,302,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F03-302
PROP-B319-F03-U303,B319,LP319,3,303,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F03-303
PROP-B319-F03-U304,B319,LP319,3,304,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F03-304
PROP-B319-F04-U401,B319,LP319,4,401,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F04-401
PROP-B319-F04-U402,B319,LP319,4,402,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F04-402
PROP-B319-F04-U403,B319,LP319,4,403,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F04-403
PROP-B319-F04-U404,B319,LP319,4,404,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F04-404
PROP-B319-F05-U501,B319,LP319,5,501,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F05-501
PROP-B319-F05-U502,B319,LP319,5,502,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F05-502
PROP-B319-F05-U503,B319,LP319,5,503,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F05-503
PROP-B319-F05-U504,B319,LP319,5,504,51.5,Residential,IND-AP-VSP-DVD-LP319-B319-F05-504
PROP-B320-F01-U101,B320,LP320,1,101,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F01-101
PROP-B320-F01-U102,B320,LP320,1,102,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F01-102
PROP-B320-F01-U103,B320,LP320,1,103,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F01-103
PROP-B320-F01-U104,B320,LP320,1,104,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F01-104
PROP-B320-F02-U201,B320,LP320,2,201,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F02-201
PROP-B320-F02-U202,B320,LP320,2,202,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F02-202
PROP-B320-F02-U203,B320,LP320,2,203,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F02-203
PROP-B320-F02-U204,B320,LP320,2,204,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F02-204
PROP-B320-F03-U301,B320,LP320,3,301,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F03-301
PROP-B320-F03-U302,B320,LP320,3,302,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F03-302
PROP-B320-F03-U303,B320,LP320,3,303,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F03-303
PROP-B320-F03-U304,B320,LP320,3,304,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F03-304
PROP-B320-F04-U401,B320,LP320,4,401,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F04-401
PROP-B320-F04-U402,B320,LP320,4,402,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F04-402
PROP-B320-F04-U403,B320,LP320,4,403,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F04-403
PROP-B320-F04-U404,B320,LP320,4,404,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F04-404
PROP-B320-F05-U501,B320,LP320,5,501,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F05-501
PROP-B320-F05-U502,B320,LP320,5,502,84.8,Residential,IND-AP-VSP-DVD-LP320-B320-F05-502
